RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance,Exited
5343,15787655,User_5342,391,Spain,Male,36,0,1,0,1,129770.53905031926,111754.66718137593,0
5344,15765070,User_5343,604,France,Male,31,8,2,1,1,87827.73394964167,103815.95563467688,0
5345,15758302,User_5344,577,Spain,Male,45,6,2,0,0,46510.94808418056,0.0,0
5346,15740148,User_5345,463,Germany,Female,42,0,2,1,0,27342.031782828453,105538.49161375781,0
5347,15669341,User_5346,586,France,Female,26,8,2,1,0,92496.38573384559,157160.99566805546,0
5348,15631085,User_5347,746,Spain,Female,37,8,2,1,0,61070.49723849379,0.0,0
5349,15655571,User_5348,523,Germany,Female,32,10,1,0,0,43856.82525846601,134204.11917453207,0
5350,15745787,User_5349,604,France,Female,40,9,2,1,0,7272.895838821383,0.0,0
5351,15728308,User_5350,815,France,Female,37,10,1,1,1,62567.6350274131,0.0,0
5352,15605750,User_5351,766,France,Female,39,5,2,0,1,186387.1719847007,0.0,0
5353,15713931,User_5352,626,Spain,Male,38,1,2,0,1,107686.36819641523,96171.35492117632,0
5354,15678768,User_5353,813,Germany,Male,34,1,2,1,1,48290.438987916794,95993.60188245906,1
5355,15635903,User_5354,684,Spain,Female,41,7,1,1,0,195149.35187635242,0.0,0
5356,15763165,User_5355,790,France,Female,30,8,1,1,0,130237.93169770234,64435.573665433796,0
5357,15691036,User_5356,418,Spain,Female,54,3,2,1,0,101422.35223610072,81117.95877947417,1
5358,15687954,User_5357,675,Germany,Male,37,1,1,1,0,186697.497451114,121111.80254263652,0
5359,15765386,User_5358,579,France,Male,46,4,1,1,1,156209.8870803085,110463.69372595189,0
5360,15779297,User_5359,416,Germany,Male,32,6,1,1,1,106487.68277318547,97774.44799591112,0
5361,15683014,User_5360,653,Germany,Male,33,3,2,0,0,1420.0814558636855,122765.07137647072,1
5362,15766251,User_5361,809,France,Female,47,8,2,0,1,82814.63033654852,46616.823065760174,0
5363,15717305,User_5362,833,France,Male,45,3,1,1,0,159935.96876736538,132507.94979310824,0
5364,15756410,User_5363,766,Spain,Female,36,7,2,1,0,56987.447537717526,141102.7694955712,0
5365,15632101,User_5364,385,Spain,Male,20,2,1,1,0,10892.416354419116,0.0,0
5366,15602775,User_5365,766,Germany,Male,32,5,2,0,1,121636.41187597961,86889.57834933257,0
5367,15711497,User_5366,508,Spain,Male,37,5,1,1,1,179915.88951758537,0.0,0
5368,15645619,User_5367,498,France,Female,31,2,2,1,0,197756.80502863482,55905.7858569273,0
5369,15776910,User_5368,376,France,Female,25,1,2,1,1,22927.12489781632,0.0,0
5370,15750611,User_5369,824,Germany,Female,46,5,1,0,1,192407.182234403,39414.9659332877,1
5371,15657124,User_5370,421,France,Female,36,6,1,1,0,76737.9999587322,102838.60243972359,0
5372,15665149,User_5371,597,Spain,Female,56,6,1,1,1,149114.1442413727,99339.36919045507,0
5373,15626616,User_5372,450,France,Male,36,9,2,1,0,40840.69675282748,0.0,0
5374,15785639,User_5373,539,France,Male,39,10,2,1,0,134519.66809662257,83026.45720334968,0
5375,15768171,User_5374,445,France,Male,32,0,2,1,1,134299.10269085533,0.0,0
5376,15661799,User_5375,733,France,Male,53,5,1,1,1,56450.135405812645,93807.45498361695,1
5377,15690221,User_5376,631,Spain,Male,34,8,1,1,0,89110.01973920024,124230.43892709193,0
5378,15714879,User_5377,671,France,Male,35,8,1,1,1,82927.76231458138,0.0,0
5379,15625479,User_5378,745,Germany,Male,28,1,2,1,1,131006.4949266743,124818.19490220647,1
5380,15777244,User_5379,627,Spain,Female,41,3,2,1,1,195433.6964752429,108565.82693436126,0
5381,15699165,User_5380,366,France,Female,34,5,1,1,1,114025.20886980562,91445.18425544366,0
5382,15655863,User_5381,612,France,Male,28,3,2,1,0,108878.2015268183,0.0,0
5383,15773115,User_5382,456,Spain,Female,37,8,1,1,1,67614.06022253614,0.0,0
5384,15682569,User_5383,417,France,Female,45,1,2,1,1,135564.44852642663,108551.69548850926,0
5385,15746480,User_5384,477,Germany,Male,54,9,2,1,1,169220.53163370388,69711.08287332632,1
5386,15789052,User_5385,642,Spain,Female,40,5,2,0,1,19742.97701368751,0.0,0
5387,15616351,User_5386,643,France,Male,32,0,1,1,1,48278.36406294081,107725.78218863018,0
5388,15735203,User_5387,445,Spain,Male,42,8,1,1,1,118614.54725017818,74331.0335888463,0
5389,15644825,User_5388,744,France,Male,36,0,1,1,1,16812.459937125008,105845.97076151965,0
5390,15611349,User_5389,350,France,Male,38,7,2,1,1,69538.0472412056,101913.58725255275,0
5391,15792003,User_5390,758,Germany,Male,37,8,1,1,0,95907.36574542851,146099.57177591958,1
5392,15644254,User_5391,647,France,Male,42,0,2,1,0,161163.25838072697,78920.70386083763,0
5393,15638225,User_5392,529,Spain,Female,43,0,2,1,1,105325.05468299253,0.0,0
5394,15612453,User_5393,757,Germany,Female,37,9,1,0,1,76021.24523367202,108828.36921224323,0
5395,15749886,User_5394,530,France,Female,73,6,4,1,1,29486.68399715137,0.0,0
5396,15749335,User_5395,584,France,Female,47,9,1,1,0,40492.86700606449,0.0,0
5397,15677694,User_5396,789,France,Female,18,4,2,1,1,103629.89336173699,101172.64956950989,0
5398,15615735,User_5397,668,France,Male,34,10,1,0,0,160933.85815269017,27321.015221068534,1
5399,15746902,User_5398,686,France,Female,37,2,1,1,0,79820.7081436072,0.0,0
5400,15647893,User_5399,357,Germany,Female,44,8,2,1,1,45569.15348716157,99398.84234490305,0
5401,15775745,User_5400,792,Germany,Male,56,1,1,1,0,75802.50420171977,113771.99450293694,0
5402,15727006,User_5401,778,Spain,Female,30,5,2,0,1,11068.480033731954,0.0,0
5403,15645066,User_5402,376,France,Female,49,3,1,1,0,106168.1918898117,84409.29328986397,1
5404,15734445,User_5403,657,Germany,Male,40,4,1,0,1,14863.134907854646,46533.95876647741,0
5405,15741407,User_5404,495,Spain,Male,41,1,3,1,0,169988.0235473222,17459.124029230807,1
5406,15754813,User_5405,440,France,Male,49,0,2,1,1,152652.30561495098,129111.90410173126,0
5407,15610692,User_5406,691,France,Female,21,8,1,1,0,140669.35027710197,0.0,0
5408,15778367,User_5407,621,France,Male,43,2,1,1,1,189015.51754478717,94272.04596026629,0
5409,15645541,User_5408,671,Germany,Male,54,5,1,1,0,177833.05249395047,132912.3504812671,0
5410,15765129,User_5409,354,Spain,Male,27,8,1,0,1,555.049624685345,0.0,0
5411,15666983,User_5410,431,Spain,Female,38,0,2,0,1,155842.30176609874,124369.96362704984,0
5412,15750655,User_5411,736,Spain,Female,44,4,2,0,1,117061.47932482473,119298.12373019042,0
5413,15753837,User_5412,568,Spain,Female,18,3,2,1,0,87109.22326900695,0.0,0
5414,15790359,User_5413,467,France,Male,41,2,3,0,0,57442.98225277335,165428.26187904985,1
5415,15754978,User_5414,430,Spain,Female,35,1,1,0,1,39237.414638017945,78379.77803702229,0
5416,15720747,User_5415,813,Germany,Female,52,2,1,0,0,176471.70712781986,120874.2514348344,1
5417,15685103,User_5416,419,France,Female,30,0,1,1,0,72619.81158315344,83306.15978839733,1
5418,15777597,User_5417,464,Germany,Female,37,0,2,1,0,89641.97997263321,133033.4842455444,0
5419,15769302,User_5418,612,France,Male,29,7,2,1,0,142605.5583042523,0.0,0
5420,15750592,User_5419,655,France,Male,36,4,1,1,1,157169.27343937036,145693.19181104153,0
5421,15783006,User_5420,491,Spain,Male,30,1,2,1,0,125076.75958794987,0.0,0
5422,15625566,User_5421,771,Germany,Female,34,2,2,1,1,83915.06316456423,175994.4498036782,0
5423,15673193,User_5422,837,France,Female,26,1,1,1,1,12826.744753519208,0.0,0
5424,15761206,User_5423,556,Spain,Female,31,9,1,1,0,122342.31073303953,0.0,0
5425,15741417,User_5424,460,France,Female,30,1,1,1,1,169256.86948818105,0.0,0
5426,15721015,User_5425,652,Spain,Female,33,3,2,1,0,9122.566975144598,0.0,0
5427,15772257,User_5426,461,France,Male,36,3,1,1,0,70646.79744230506,0.0,0
5428,15730956,User_5427,766,France,Male,18,6,2,1,0,49537.51487111381,58131.47682126772,0
5429,15670744,User_5428,392,France,Female,39,1,2,1,0,108067.89092033134,0.0,0
5430,15633455,User_5429,696,France,Female,50,8,1,1,1,2177.133662676299,117908.9379034485,0
5431,15759090,User_5430,634,France,Female,45,6,3,1,0,176515.0270249487,0.0,0
5432,15654219,User_5431,477,Spain,Female,29,3,1,0,0,158336.4603585179,85624.89280980409,0
5433,15645991,User_5432,534,France,Male,48,6,1,1,1,20845.10706817455,133154.16091689162,0
5434,15673616,User_5433,578,France,Male,29,9,2,1,1,178490.50304687629,0.0,0
5435,15687438,User_5434,738,France,Male,40,10,1,1,0,153475.26030468632,0.0,0
5436,15716841,User_5435,570,France,Female,18,0,1,1,1,191330.07643944732,121589.07137549244,0
5437,15740558,User_5436,701,France,Female,44,6,1,0,0,51737.247028567486,63567.038425015555,0
5438,15769934,User_5437,793,France,Female,38,5,2,1,1,171042.67504237147,58382.952441674126,0
5439,15658870,User_5438,466,France,Male,39,8,2,1,1,29129.494201416754,96675.86622610023,0
5440,15686694,User_5439,419,France,Male,38,7,1,1,1,139260.08218800958,100316.50938969645,0
5441,15643856,User_5440,735,Spain,Female,56,1,1,1,0,14372.57553564359,113562.8820564226,1
5442,15701407,User_5441,419,Spain,Male,46,10,2,1,1,142841.4541501358,67653.7823182867,0
5443,15631379,User_5442,459,France,Female,45,2,2,1,0,30360.26256454963,0.0,0
5444,15664729,User_5443,776,France,Female,43,2,1,1,1,147004.78994255862,129670.32491629336,0
5445,15759450,User_5444,481,France,Female,58,5,1,0,0,87951.67022033958,0.0,0
5446,15654353,User_5445,405,France,Female,35,1,1,1,0,26933.767990279168,169412.96574328444,0
5447,15781068,User_5446,826,France,Male,24,10,2,0,0,114273.56401813877,77582.98802937815,0
5448,15614031,User_5447,792,Germany,Female,55,1,1,0,0,4950.099494782168,105071.07700607869,1
5449,15665982,User_5448,438,France,Male,33,3,2,1,0,47448.56964486106,94607.8308207634,1
5450,15636683,User_5449,486,Germany,Male,42,0,1,1,1,58458.9805811357,73354.9235299367,0
5451,15714091,User_5450,480,France,Male,43,0,1,1,0,198413.21516884535,167443.26148608362,0
5452,15717797,User_5451,567,Germany,Male,30,0,1,0,1,158898.82927223053,96273.58087326735,0
5453,15748690,User_5452,525,Spain,Female,23,4,1,0,0,62417.57387550633,82595.29142304917,0
5454,15606587,User_5453,520,France,Female,48,8,1,1,0,72998.52792991656,68157.43765991183,0
5455,15662790,User_5454,824,France,Male,50,3,1,0,1,87669.93704837617,132226.75232643745,1
5456,15631480,User_5455,449,Spain,Male,44,7,2,0,1,157773.27260184026,0.0,0
5457,15751599,User_5456,829,Germany,Male,42,6,1,1,0,136170.14881209977,133279.47570235838,0
5458,15623569,User_5457,478,France,Female,24,5,1,0,1,108344.22742296633,92784.40186403973,0
5459,15611151,User_5458,406,France,Female,34,8,2,0,1,89410.62606312092,98381.73340711492,0
5460,15790246,User_5459,530,France,Male,50,9,1,1,1,50862.89274886586,107660.24114705072,0
5461,15644739,User_5460,595,France,Male,30,0,1,0,1,90704.64605247999,0.0,0
5462,15632954,User_5461,493,Germany,Male,39,6,1,1,1,155281.3035358861,71728.1144719114,1
5463,15709373,User_5462,400,Spain,Male,42,8,2,1,1,89545.03554652113,161499.3106707504,0
5464,15766375,User_5463,717,France,Female,43,9,1,0,1,104784.50808508722,0.0,0
5465,15634700,User_5464,808,France,Male,27,1,1,1,0,67720.45991249372,0.0,0
5466,15723728,User_5465,567,France,Male,36,3,1,1,0,97104.32413871583,74764.93971796826,0
5467,15798640,User_5466,453,Germany,Male,46,4,1,0,0,151987.05998877078,122693.42429990156,0
5468,15666788,User_5467,732,Germany,Female,56,10,2,0,1,184420.22761534923,160138.99254405912,1
5469,15671045,User_5468,404,France,Male,35,4,2,1,0,99175.70245820271,97393.88263797344,0
5470,15768914,User_5469,606,France,Female,42,10,2,1,0,29623.570699127795,0.0,0
5471,15744972,User_5470,695,Germany,Female,26,6,1,0,1,154855.37805677793,143874.89772270058,0
5472,15727992,User_5471,505,France,Female,35,9,2,1,1,151763.31505433883,0.0,0
5473,15680059,User_5472,402,France,Male,33,7,2,1,1,135170.83774346634,106807.89701227863,0
5474,15601881,User_5473,791,France,Male,57,8,1,1,1,116657.23412631676,0.0,1
5475,15764109,User_5474,678,France,Male,45,4,1,1,1,64105.35701710139,60734.01943325868,0
5476,15732702,User_5475,793,France,Male,38,1,1,0,1,149626.57467635194,0.0,0
5477,15620789,User_5476,536,Germany,Male,18,1,1,1,0,196811.93090215276,58222.53290652128,0
5478,15726083,User_5477,713,Spain,Male,41,4,1,0,1,93851.51330146407,90229.51868202661,0
5479,15688059,User_5478,499,France,Male,41,4,1,0,1,32568.497065541786,25947.169052002428,0
5480,15646151,User_5479,613,France,Male,35,4,2,0,0,45000.06824551442,95541.41295618282,0
5481,15779992,User_5480,599,Spain,Female,38,5,1,0,1,51445.47479184158,137744.52560681035,0
5482,15709388,User_5481,782,France,Male,56,7,1,0,0,127219.81215572127,0.0,1
5483,15798303,User_5482,647,France,Male,47,10,1,1,0,153384.04945551732,59635.27043395612,0
5484,15603262,User_5483,760,France,Male,29,4,1,1,1,69877.35063011613,140548.00026384438,0
5485,15666981,User_5484,772,Spain,Female,57,2,1,1,0,146346.57644546154,0.0,1
5486,15720951,User_5485,560,France,Female,30,8,1,1,1,17608.96760808618,81294.8787334671,0
5487,15723099,User_5486,374,France,Male,54,3,2,1,0,179425.73202738442,141245.43931508175,0
5488,15681972,User_5487,643,France,Female,30,7,2,1,1,13548.423038350966,102053.38098509023,0
5489,15675485,User_5488,690,France,Male,36,8,1,1,0,160472.57644978978,134366.53068944946,0
5490,15654722,User_5489,501,Germany,Female,18,10,2,0,0,142055.3675326253,100673.2085424626,0
5491,15689499,User_5490,373,Spain,Female,43,6,1,1,0,129076.2065817103,131575.55913279683,0
5492,15781890,User_5491,601,France,Female,18,2,1,0,1,12170.635466460002,0.0,0
5493,15761004,User_5492,409,France,Female,40,9,1,1,0,103868.12192042649,0.0,0
5494,15606901,User_5493,816,Spain,Male,33,10,2,1,1,24543.302692548685,151343.51654698956,0
5495,15717473,User_5494,783,France,Male,33,5,2,0,1,87889.42045681599,119291.77515945304,0
5496,15608597,User_5495,716,Germany,Male,41,6,2,0,0,33940.638983887584,79850.13731768366,0
5497,15729631,User_5496,415,Spain,Female,46,6,2,1,1,30932.326765479218,0.0,0
5498,15663909,User_5497,747,France,Male,51,7,2,1,1,114457.35198255182,0.0,0
5499,15672391,User_5498,402,Germany,Male,26,9,2,1,1,56769.519540199115,79915.3972995062,0
5500,15739335,User_5499,765,France,Male,34,4,2,0,0,154153.74196446003,111842.38899266884,0
5501,15663293,User_5500,455,France,Male,37,4,2,0,0,50559.922723404896,124141.19849185202,0
5502,15756877,User_5501,445,Spain,Female,44,1,2,1,1,67166.6140627688,0.0,1
5503,15611874,User_5502,825,Germany,Male,43,10,2,0,0,118351.50057435104,79056.47889255293,0
5504,15686402,User_5503,525,Spain,Male,29,1,1,1,1,1675.263570681073,104764.33779104945,0
5505,15614079,User_5504,388,Spain,Male,50,3,1,1,0,168317.71591326143,89525.2652622702,0
5506,15780922,User_5505,517,France,Female,42,6,2,1,0,18336.743591660994,145065.85307379166,0
5507,15672779,User_5506,391,France,Male,55,7,1,1,0,5395.40856003603,108594.22956042438,1
5508,15695408,User_5507,716,France,Male,41,2,2,1,1,154630.6425769004,44169.211249411346,0
5509,15740090,User_5508,453,Spain,Female,18,0,1,1,1,159951.3524234748,109916.88523733239,0
5510,15720606,User_5509,682,France,Male,29,3,2,0,0,127406.4381803325,106060.38177257615,1
5511,15780572,User_5510,553,France,Male,36,5,2,0,0,166311.48113740992,135152.47499571816,0
5512,15720062,User_5511,357,Germany,Female,29,5,1,1,0,183454.00827077284,67519.76161435571,1
5513,15612100,User_5512,812,France,Male,29,8,2,1,0,44904.09320097633,0.0,0
5514,15657021,User_5513,631,France,Male,57,6,1,1,1,89861.86780519832,84879.89376158477,0
5515,15750872,User_5514,745,France,Female,25,8,1,0,1,80980.58905810227,0.0,0
5516,15728126,User_5515,392,France,Male,32,9,2,1,1,33685.11476029143,116071.67186258643,0
5517,15794472,User_5516,784,France,Male,38,10,2,1,1,53074.86744275035,0.0,0
5518,15692446,User_5517,459,France,Female,24,4,1,0,1,81815.08646613402,0.0,0
5519,15629437,User_5518,824,France,Female,36,4,1,0,0,20326.07466358071,0.0,0
5520,15777747,User_5519,559,France,Female,18,4,2,1,1,151353.13139562178,0.0,1
5521,15751014,User_5520,586,France,Male,32,4,2,1,0,121774.45882829667,89213.21149860692,0
5522,15620862,User_5521,705,France,Male,26,3,2,1,0,184560.3283713753,0.0,0
5523,15611669,User_5522,668,France,Female,34,5,2,1,1,6251.826310175722,135788.92215496014,0
5524,15721219,User_5523,398,France,Male,37,0,3,0,1,130097.47656526421,103010.25781128086,0
5525,15784844,User_5524,464,France,Male,51,1,2,1,1,157045.796441999,146790.22690369218,1
5526,15615916,User_5525,504,Germany,Female,31,8,1,1,1,102091.98525359266,38287.12260464442,0
5527,15610878,User_5526,486,Germany,Male,59,5,2,0,1,193162.73254873708,91315.44530525958,1
5528,15602985,User_5527,516,France,Male,40,5,1,1,1,7675.433969288312,89756.13794431805,0
5529,15641235,User_5528,670,France,Male,28,9,3,0,1,104867.76399371246,0.0,0
5530,15618931,User_5529,548,Spain,Female,39,3,1,1,0,62589.60573728871,0.0,0
5531,15692876,User_5530,823,Spain,Male,50,4,2,1,0,194709.54926974417,106447.87336196128,1
5532,15600336,User_5531,420,Germany,Male,27,8,2,1,0,191398.05143760578,86626.0604302434,0
5533,15642933,User_5532,849,France,Male,57,1,1,1,0,19389.893610911826,105315.98752976184,0
5534,15645536,User_5533,356,Spain,Female,43,2,1,1,1,78637.93388055415,83246.31340267813,0
5535,15669504,User_5534,549,Germany,Male,26,9,2,1,1,44139.19441025254,139206.06975190365,0
5536,15699214,User_5535,685,France,Male,32,7,2,1,1,165989.64483500208,107735.75436384969,0
5537,15782220,User_5536,416,France,Female,33,8,2,1,1,182353.4108415519,0.0,0
5538,15713936,User_5537,842,France,Male,49,4,2,0,0,177092.14991251548,59984.59582689226,0
5539,15616279,User_5538,487,France,Male,26,2,1,1,0,71401.02524917261,0.0,0
5540,15799737,User_5539,591,France,Female,53,0,2,1,0,60444.713000516844,0.0,0
5541,15703751,User_5540,804,Germany,Female,49,1,1,0,0,135259.3143481265,129826.13799182078,0
5542,15704433,User_5541,562,France,Male,54,3,1,0,0,186210.93487007235,53965.071187130365,1
5543,15671386,User_5542,530,France,Female,38,3,1,1,0,12356.83867850686,123650.37468106797,0
5544,15686124,User_5543,603,Germany,Male,50,4,3,1,1,11501.437904947135,117179.62285124674,1
5545,15705750,User_5544,450,France,Female,35,8,2,0,1,80716.72290687938,99405.8587095529,0
5546,15677485,User_5545,700,France,Female,48,1,1,0,0,83701.27776949006,0.0,1
5547,15674055,User_5546,436,France,Female,38,1,1,0,1,98576.75539502992,100740.68778350588,0
5548,15691911,User_5547,534,France,Male,56,4,3,1,1,99864.37004628828,85166.47943141012,0
5549,15698618,User_5548,440,France,Male,40,1,1,1,1,92847.67519278111,0.0,0
5550,15797742,User_5549,597,Germany,Female,29,9,1,1,1,156531.9894052915,68139.6363526551,1
5551,15785100,User_5550,563,France,Female,53,4,2,1,1,152960.70833219984,92941.68177103857,0
5552,15713892,User_5551,708,Spain,Female,40,4,1,0,1,150141.54091690344,0.0,0
5553,15671128,User_5552,598,France,Male,32,6,1,1,0,65320.56804246747,0.0,0
5554,15749180,User_5553,475,Germany,Male,32,3,2,1,0,3692.6389829697937,119865.42121832102,0
5555,15652495,User_5554,760,Spain,Female,29,1,2,0,1,164491.02673937607,100370.52134445122,1
5556,15682806,User_5555,787,Germany,Female,23,7,1,1,0,185430.82606043824,92267.60068971443,0
5557,15693185,User_5556,718,France,Male,33,0,2,1,0,114826.85221821295,91916.21431241088,0
5558,15787902,User_5557,353,Germany,Female,40,9,2,1,0,24105.463965048562,110209.80052424007,0
5559,15783581,User_5558,437,Germany,Female,34,0,1,1,1,31598.39961293868,80856.71492862012,0
5560,15797478,User_5559,500,Spain,Male,18,10,2,1,0,171355.61128121175,106170.38464136608,0
5561,15770591,User_5560,525,France,Female,22,6,1,0,1,132588.35866940685,50226.82172839299,0
5562,15649649,User_5561,560,France,Male,47,3,2,1,1,49219.26701782353,0.0,0
5563,15765596,User_5562,775,France,Female,36,2,1,1,0,37307.507255977696,0.0,0
5564,15764957,User_5563,608,France,Female,20,0,2,0,1,58425.35579427934,56348.74568011325,0
